"x"
"RT @RoyTsaoNYC: Max Rose didn't just win NY-11. He won *Staten Island*.  The working assumption on the ground in the district today was tha…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RoyTsaoNYC: Max Rose didn't just win NY-11. He won *Staten Island*.  The working assumption on the ground in the district today was tha…"
"RT @RoyTsaoNYC: Max Rose didn't just win NY-11. He won *Staten Island*.  The working assumption on the ground in the district today was tha…"
"RT @RoyTsaoNYC: Max Rose didn't just win NY-11. He won *Staten Island*.  The working assumption on the ground in the district today was tha…"
"RT @RoyTsaoNYC: Max Rose didn't just win NY-11. He won *Staten Island*.  The working assumption on the ground in the district today was tha…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"That split screen and chyron will make the 🍊🤡 lose sleep from now until forever... #SpeakerNancyPelosi #AdamSchiff… https://t.co/HqDt2FQAdc"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"#StatenIsland im proud to say I live here and I voted for #MaxRose today with the majority. I wanted to believe thi… https://t.co/OFRm0B6yOf"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"My faith in humanity is somewhat restored! Congratulations #matttitone our next Surrogate and #maxrose our next Congressman!"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"Max Rose didn't just win NY-11. He won *Staten Island*.  The working assumption on the ground in the district today… https://t.co/tXWaiPEmLY"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @NY1noticias: Campanazo en #StatenIsland: en territorio republicano gana el candidato demócrata al congreso. #MaxRose https://t.co/kfgXE…"
"#ElectionDay #ElectionNight #BlueWave  #maxrose #StatenIsland https://t.co/ITE1rF3IzL"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"Kris Kobach kicked to kerb in Kansas; #OcasioCortez in NYC; #MaxRose in Staten Island - all good Senate &amp; House new… https://t.co/4skF7WIbbp"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @WorstEpisodePod: Bay Ridge Bob just went Bay Ridge Blue
#MaxRose https://t.co/wkdHAlmz1h"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @vindicated_x: Marty Golden should’ve never challenged the Arabs, we’re too prideful to lose 🙌🏼 #YallaVote #maxrose https://t.co/Rmjervp…"
"1 indicted Congressman lost tonight #DanDonovan ... still waiting on #DuncanHunter"
"RT @vindicated_x: Marty Golden should’ve never challenged the Arabs, we’re too prideful to lose 🙌🏼 #YallaVote #maxrose https://t.co/Rmjervp…"
"@MaxRose4NY Congratulations!!! #MaxRose"
"RT @gilvarry: Staten Island flipped blue baby! Thank you @MaxRose4NY for your passion. #maxrose #NY11"
"Marty Golden should’ve never challenged the Arabs, we’re too prideful to lose 🙌🏼 #YallaVote #maxrose https://t.co/RmjervpMcZ"
"RT @gilvarry: Staten Island flipped blue baby! Thank you @MaxRose4NY for your passion. #maxrose #NY11"
"#Statenisland #newyork has gone blue we turned the table ....my mom mad mad but I never been so excited and proud t… https://t.co/FKp1iDMUy6"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"Yes yes yes 👏👏👏👏
#maxrose #statenisland https://t.co/eMP7yIU48y"
"SI finally went blue! 💙🙏🏼 Congratulations, @MaxRose4NY! #RepresentativeRose #MaxRose #StatenIsland #SouthBrooklyn… https://t.co/Fqix1NZ9cS"
"Bay Ridge Bob just went Bay Ridge Blue
#MaxRose https://t.co/wkdHAlmz1h"
"#MAXROSE 🙌🏼"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"SALUTE!!! 🙌🏼✊🏼
#LetitiaJames #MaxRose #Brooklyn #StatenIsland #Democrats #VoteOrDie #RockYourVote https://t.co/SN3gMGnLHU"
"Literally crying because I'm so proud of #StatenIsland. 🙌🏻🙌🏻🙌🏻 For SI (a deeply red borough) to elect a Democrat es… https://t.co/KwuFnVkmMg"
"RT @NY1noticias: Campanazo en #StatenIsland: en territorio republicano gana el candidato demócrata al congreso. #MaxRose https://t.co/kfgXE…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
